,customer,driver_id,end_time,km,start_time
0,angel,878,2015-09-01 06:03:00,274.08474750722013,2015-09-01 02:04:00
1,hot,76,2015-09-01 18:59:00,521.4640223234309,2015-09-01 13:01:00
2,electricity,186,2015-09-02 09:54:00,522.6591070788661,2015-09-02 02:05:00
3,bituch_leumi,636,2015-09-02 17:23:00,288.36983377531055,2015-09-02 13:53:00
4,angel,250,2015-09-03 07:43:00,499.0281267125147,2015-09-03 01:00:00
5,angel,874,2015-09-03 20:12:00,442.0264223036876,2015-09-03 15:06:00
6,aminach,331,2015-09-04 08:33:00,598.5229663259299,2015-09-04 01:25:00
7,jerusalem_muni,230,2015-09-04 18:58:00,287.16961261414133,2015-09-04 14:35:00
8,osem,392,2015-09-05 05:14:00,229.2533447568267,2015-09-05 02:17:00
9,electricity,197,2015-09-05 21:54:00,521.3416480110051,2015-09-05 14:41:00
10,intel,429,2015-09-06 07:39:00,381.03838028177785,2015-09-06 02:26:00
11,bituch_leumi,116,2015-09-06 15:42:00,150.52632236972244,2015-09-06 13:48:00
12,tara,399,2015-09-07 05:29:00,284.8749526341273,2015-09-07 02:04:00
13,electricity,529,2015-09-07 20:02:00,358.22027830956466,2015-09-07 15:37:00
14,tnuva,925,2015-09-08 08:18:00,610.4318206164825,2015-09-08 01:09:00
15,aminach,993,2015-09-08 13:46:00,112.77822452180446,2015-09-08 12:00:00
16,bituch_leumi,242,2015-09-09 05:43:00,371.1279441643196,2015-09-09 01:33:00
17,intel,141,2015-09-09 20:17:00,379.19319969204065,2015-09-09 15:18:00
18,yes,852,2015-09-10 03:16:00,258.82918146610444,2015-09-10 00:12:00
19,iaf,447,2015-09-10 15:34:00,142.86771781725713,2015-09-10 13:25:00
20,intel,463,2015-09-10 06:09:00,407.8694909991837,
21,angel,976,2015-09-11 15:41:00,66.80640426547362,2015-09-11 14:55:00
22,tnuva,611,2015-09-12 08:08:00,480.5341086132892,2015-09-12 01:49:00
23,tnuva,58,2015-09-12 16:30:00,309.5507127340401,2015-09-12 12:36:00
24,iaf,369,2015-09-13 05:51:00,311.9492979522137,2015-09-13 01:51:00
25,tara,880,2015-09-13 17:04:00,320.06552498925396,2015-09-13 12:50:00
26,intel,540,2015-09-14 05:59:00,528.6271962783574,2015-09-14 00:03:00
27,hot,312,2015-09-14 20:06:00,417.3717190839442,2015-09-14 15:04:00
28,yes,792,,374.69530000567994,2015-09-15 02:26:00
29,aminach,928,2015-09-15 21:24:00,706.9405394650893,2015-09-15 13:27:00
30,intel,874,2015-09-16 10:04:00,623.6399560191536,2015-09-16 02:42:00
31,jerusalem_muni,540,2015-09-16 22:13:00,516.0585627626938,2015-09-16 15:42:00
32,iaf,673,2015-09-17 05:57:00,503.8848425596832,2015-09-17 00:07:00
33,tnuva,815,2015-09-17 15:38:00,71.08433735438787,2015-09-17 14:44:00
34,hot,462,2015-09-18 09:27:00,636.2126455461232,2015-09-18 01:33:00
35,bituch_leumi,978,2015-09-18 19:38:00,403.7264467775365,2015-09-18 14:11:00
36,jerusalem_muni,527,2015-09-19 02:05:00,102.66453014761106,2015-09-19 00:53:00
37,aminach,884,2015-09-19 16:34:00,351.7839425471198,2015-09-19 12:02:00
38,aminach,105,2015-09-20 03:26:00,214.368513601094,2015-09-20 00:12:00
39,tara,336,2015-09-20 18:01:00,418.91571016446284,2015-09-20 12:51:00
40,osem,651,2015-09-21 10:05:00,545.853447491117,2015-09-21 03:56:00
41,bituch_leumi,195,2015-09-21 16:28:00,376.65208662848926,2015-09-21 12:11:00
42,iaf,545,2015-09-22 05:26:00,351.3963988718763,2015-09-22 00:22:00
43,osem,21,2015-09-21 13:22:00,82.4605564308891,
44,bituch_leumi,15,2015-09-23 01:12:00,45.1403004236918,2015-09-23 00:36:00
45,yes,694,2015-09-23 17:31:00,194.00304628104308,2015-09-23 14:32:00
46,yes,774,2015-09-24 08:54:00,476.84055148792015,2015-09-24 03:36:00
47,hot,326,2015-09-24 20:27:00,516.3151918421611,2015-09-24 14:18:00
48,iaf,302,2015-09-25 07:51:00,630.7715651133344,2015-09-25 00:07:00
49,hot,479,2015-09-25 21:20:00,508.38616788344746,2015-09-25 14:00:00
50,tara,605,2015-09-26 04:52:00,82.1781626367355,2015-09-26 03:54:00
51,yes,175,2015-09-26 15:46:00,90.75146345380713,2015-09-26 14:31:00
52,bituch_leumi,402,2015-09-27 06:19:00,245.97992777499354,2015-09-27 02:57:00
53,yes,703,2015-09-27 18:48:00,217.14210246228328,2015-09-27 15:37:00
