,customer,driver_id,end_time,km,start_time
0,yes,592,2015-05-01 11:17:00,557.202458757464,2015-05-01 03:18:00
1,hot,897,2015-05-01 20:55:00,529.4489173707324,2015-05-01 13:42:00
2,hot,407,2015-05-02 10:13:00,1604.0377672484112,2015-05-02 02:15:00
3,yes,23,2015-05-02 21:36:00,535.2839697322844,2015-05-02 15:16:00
4,aminach,3,2015-05-03 05:19:00,386.6718961521505,2015-05-03 00:40:00
5,angel,123,2015-05-03 19:31:00,472.508079066214,2015-05-03 12:50:00
6,tnuva,631,2015-05-04 02:43:00,9.848002684586803,2015-05-04 02:04:00
7,tnuva,112,2015-05-04 13:08:00,72.40306284498187,2015-05-04 12:14:00
8,osem,274,2015-05-06 18:07:00,3148.3428135580375,2015-05-05 03:02:00
9,electricity,299,2015-05-05 22:14:00,592.5263589660454,2015-05-05 14:32:00
10,tnuva,87,2015-05-06 08:10:00,417.7586422917694,2015-05-06 02:40:00
11,tnuva,923,2015-05-06 15:32:00,262.3036942987844,2015-05-06 12:03:00
12,tnuva,222,2015-05-07 08:58:00,367.5625867641221,2015-05-07 03:51:00
13,tnuva,110,2015-05-07 19:10:00,434.1711839349897,2015-05-07 13:31:00
14,jerusalem_muni,759,2015-05-08 06:20:00,433.92124145451197,2015-05-08 01:19:00
15,intel,401,2015-05-08 14:50:00,73.73383710459655,2015-05-08 13:52:00
16,tnuva,675,2015-05-09 05:53:00,238.99127954308804,2015-05-09 03:07:00
17,electricity,388,2015-05-09 17:24:00,371.919985178499,2015-05-09 13:08:00
18,yes,577,2015-05-10 06:35:00,342.83713285189884,2015-05-10 01:08:00
19,jerusalem_muni,269,2015-05-10 20:33:00,590.7091438831361,2015-05-10 13:40:00
20,bituch_leumi,295,2015-05-11 08:10:00,368.5063924806608,2015-05-11 02:59:00
21,tnuva,934,2015-05-11 16:11:00,153.73135804893326,2015-05-11 13:46:00
22,angel,656,2015-05-12 07:25:00,400.4975147612923,2015-05-12 02:51:00
23,intel,346,2015-05-12 23:37:00,589.0292755727193,2015-05-12 15:54:00
24,bituch_leumi,13,2015-05-13 03:01:00,174.34295674975348,2015-05-13 00:11:00
25,electricity,988,2015-05-13 16:15:00,221.52258622934949,2015-05-13 13:39:00
26,bituch_leumi,818,2015-05-14 01:40:00,38.75729684663124,2015-05-14 01:10:00
27,yes,504,2015-05-14 16:04:00,56.81234176157808,2015-05-14 15:18:00
28,hot,715,2015-05-15 05:27:00,96.91373771749969,2015-05-15 03:51:00
29,bituch_leumi,74,2015-05-15 16:07:00,195.76338052380916,2015-05-15 13:19:00
30,jerusalem_muni,397,2015-05-16 07:03:00,365.3322388895209,2015-05-16 02:59:00
31,hot,855,2015-05-16 21:15:00,471.7755539069276,2015-05-16 14:12:00
32,tnuva,843,2015-05-17 04:53:00,384.152262403881,2015-05-17 00:04:00
33,tara,208,2015-05-17 19:45:00,281.64008441464966,2015-05-17 15:26:00
34,aminach,943,2015-05-18 04:36:00,114.09489363329449,2015-05-18 03:05:00
35,bituch_leumi,75,2015-05-18 13:00:00,57.962200077510374,2015-05-18 12:14:00
36,hot,744,2015-05-19 06:42:00,364.24964592719743,2015-05-19 01:29:00
37,intel,272,2015-05-19 23:07:00,475.13260096350655,2015-05-19 15:52:00
38,intel,254,2015-05-20 05:16:00,184.17648928159346,2015-05-20 02:30:00
39,osem,893,2015-05-20 21:38:00,488.34729543043045,2015-05-20 14:29:00
40,electricity,463,2015-05-21 04:07:00,82.7531231725498,2015-05-21 02:49:00
41,hot,935,2015-05-21 15:20:00,214.8844612019275,2015-05-21 12:25:00
42,bituch_leumi,938,2015-05-22 07:58:00,447.6713368066137,2015-05-22 02:15:00
43,tnuva,310,2015-05-22 22:12:00,446.5225115131024,2015-05-22 15:51:00
44,aminach,143,2015-05-23 02:49:00,99.63358354598532,2015-05-23 01:24:00
45,jerusalem_muni,236,2015-05-23 22:19:00,531.862288041385,2015-05-23 15:49:00
46,hot,309,2015-05-24 06:59:00,349.8674619133672,2015-05-24 02:19:00
47,aminach,267,2015-05-24 21:21:00,651.5625389263672,2015-05-24 13:39:00
48,jerusalem_muni,218,2015-05-25 04:28:00,190.4924121779831,2015-05-25 02:17:00
49,electricity,446,2015-05-25 14:17:00,86.93639381249139,2015-05-25 13:05:00
50,electricity,567,2015-05-26 05:17:00,275.5415925758345,2015-05-26 01:57:00
51,osem,757,2015-05-26 19:41:00,275.05875525448283,2015-05-26 15:18:00
52,osem,98,2015-05-27 03:12:00,112.27192573135623,2015-05-27 01:37:00
53,yes,198,2015-05-27 21:41:00,547.6069920656408,2015-05-27 14:48:00
