,customer,driver_id,end_time,km,start_time
0,iaf,15,2015-05-01 01:05:00,48.115006290734044,2015-05-01 00:18:00
1,jerusalem_muni,460,2015-05-01 18:44:00,497.7827651105576,2015-05-01 13:00:00
2,aminach,160,2015-05-02 09:54:00,557.8950568628918,2015-05-02 03:36:00
3,yes,425,2015-05-02 16:25:00,43.47758794872943,2015-05-02 15:54:00
4,electricity,704,2015-05-03 08:08:00,503.01185113628577,2015-05-03 01:59:00
5,tara,406,2015-05-03 17:08:00,167.76613308680814,2015-05-03 14:41:00
6,tara,28,2015-05-04 04:03:00,190.03715744102882,2015-05-04 01:01:00
7,electricity,81,2015-05-04 17:02:00,157.5111918675267,2015-05-04 15:09:00
8,intel,632,2015-05-05 02:49:00,54.41609740043304,2015-05-05 02:02:00
9,tara,438,2015-05-05 19:52:00,536.602833196287,2015-05-05 13:03:00
10,aminach,298,2015-05-06 04:46:00,82.83191213411284,2015-05-06 03:24:00
11,yes,881,2015-05-06 22:39:00,456.8309756578402,2015-05-06 15:48:00
12,electricity,939,2015-05-08 17:19:00,2587.940977146141,2015-05-07 02:07:00
13,electricity,127,2015-05-07 19:58:00,489.84824990626447,2015-05-07 12:29:00
14,electricity,711,2015-05-08 02:33:00,150.4734490353373,2015-05-08 00:38:00
15,tnuva,236,2015-05-08 16:36:00,213.17546402398253,2015-05-08 13:18:00
16,tara,741,2015-05-09 04:42:00,74.53417711215855,2015-05-09 03:31:00
17,aminach,689,2015-05-09 14:18:00,103.36782991842611,2015-05-09 12:52:00
18,aminach,496,2015-05-10 03:06:00,171.2634686146911,2015-05-10 01:07:00
19,electricity,579,2015-05-10 20:26:00,611.8878343620249,2015-05-10 13:04:00
20,intel,773,2015-05-11 01:54:00,132.81010936347533,2015-05-11 00:17:00
21,bituch_leumi,37,2015-05-11 20:11:00,310.9315826838923,2015-05-11 15:26:00
22,bituch_leumi,732,2015-05-12 07:33:00,449.72315127102996,2015-05-12 01:12:00
23,yes,290,2015-05-12 16:52:00,217.23860006119443,2015-05-12 13:38:00
24,yes,170,2015-05-13 04:33:00,258.8636485736607,2015-05-13 01:10:00
25,iaf,980,2015-05-13 21:29:00,604.8947725991671,2015-05-13 14:07:00
26,osem,704,2015-05-14 04:57:00,211.73907668106114,2015-05-14 02:30:00
27,hot,960,2015-05-14 20:59:00,382.0526723578992,2015-05-14 15:44:00
28,iaf,358,2015-05-15 05:26:00,216.74868918313516,2015-05-15 01:51:00
29,hot,758,2015-05-15 18:10:00,257.463652705319,2015-05-15 14:14:00
30,yes,389,2015-05-16 04:51:00,332.7835636658436,2015-05-16 00:43:00
31,hot,826,2015-05-16 19:19:00,498.6675832147971,2015-05-16 13:16:00
32,angel,300,2015-05-17 08:23:00,529.170434054748,2015-05-17 02:24:00
33,osem,970,2015-05-17 19:54:00,465.61761588469216,2015-05-17 13:24:00
34,hot,789,2015-05-18 06:29:00,517.7685645670243,2015-05-18 00:11:00
35,tara,360,2015-05-18 19:36:00,369.0386366473722,2015-05-18 13:36:00
36,hot,943,2015-05-19 08:04:00,470.715194854299,2015-05-19 02:09:00
37,yes,77,2015-05-19 18:26:00,370.18481861476715,2015-05-19 13:49:00
38,angel,860,2015-05-20 07:26:00,624.6854409948088,2015-05-20 00:05:00
39,tnuva,790,2015-05-20 16:27:00,232.36905373667622,2015-05-20 13:23:00
40,tnuva,379,2015-05-21 09:02:00,593.059571736891,2015-05-21 02:03:00
41,electricity,448,2015-05-21 16:42:00,188.20217102944775,2015-05-21 14:09:00
42,jerusalem_muni,413,2015-05-22 06:13:00,223.08760496082323,2015-05-22 02:58:00
43,iaf,203,2015-05-22 18:56:00,367.71888523868233,2015-05-22 13:11:00
44,yes,814,2015-05-23 02:43:00,117.81760569531122,2015-05-23 01:07:00
45,yes,165,2015-05-23 17:02:00,360.5830576270861,2015-05-23 12:24:00
46,angel,598,2015-05-24 09:17:00,373.59283707004533,2015-05-24 03:24:00
47,tara,479,2015-05-24 22:52:00,554.2310180979889,2015-05-24 15:02:00
48,jerusalem_muni,194,2015-05-25 05:36:00,308.1903081644956,2015-05-25 01:02:00
49,tnuva,54,2015-05-25 18:53:00,458.1054733302689,2015-05-25 13:34:00
50,jerusalem_muni,122,2015-05-26 04:24:00,224.97702419235404,2015-05-26 00:44:00
51,osem,147,2015-05-26 16:29:00,287.358128822123,2015-05-26 12:32:00
52,electricity,905,2015-05-27 09:09:00,593.7653375360818,2015-05-27 01:12:00
53,hot,989,2015-05-27 17:17:00,194.56701265625236,2015-05-27 14:54:00
