,customer,driver_id,end_time,km,start_time
0,aminach,763,2015-09-01 07:12:00,356.04113328167716,2015-09-01 03:00:00
1,iaf,655,2015-09-01 18:23:00,1071.7188413485928,2015-09-01 12:49:00
2,yes,344,,260.8398446165264,2015-09-02 03:48:00
3,intel,191,2015-09-02 16:42:00,145.88077656799334,2015-09-02 14:50:00
4,hot,29,2015-09-03 06:19:00,299.3605551639355,2015-09-03 02:43:00
5,tara,114,2015-09-03 16:30:00,299.1137457738082,2015-09-03 13:01:00
6,osem,775,2015-09-04 04:35:00,176.44028229513358,2015-09-04 02:19:00
7,tnuva,849,2015-09-04 14:31:00,88.65157390566782,2015-09-04 13:11:00
8,osem,424,2015-09-05 08:30:00,541.8210813209593,2015-09-05 01:19:00
9,jerusalem_muni,918,2015-09-05 14:33:00,134.35365890205622,2015-09-05 12:50:00
10,osem,695,2015-09-06 07:34:00,295.26720027280174,2015-09-06 03:06:00
11,iaf,954,2015-09-06 20:18:00,440.2966036818866,2015-09-06 14:32:00
12,jerusalem_muni,664,2015-09-07 07:24:00,353.5474831351194,2015-09-07 01:47:00
13,iaf,216,2015-09-07 17:57:00,416.73798732231586,2015-09-07 12:19:00
14,tnuva,979,2015-09-08 04:38:00,352.36950431543335,2015-09-08 00:39:00
15,iaf,59,2015-09-08 18:05:00,315.2691319947585,2015-09-08 12:55:00
16,iaf,618,2015-09-09 06:42:00,272.4087311664249,2015-09-09 02:50:00
17,intel,302,2015-09-09 14:59:00,154.85460833950788,2015-09-09 13:10:00
18,yes,513,2015-09-10 05:36:00,383.20717457277453,2015-09-10 00:05:00
19,osem,486,2015-09-10 17:02:00,176.5872735883215,2015-09-10 15:02:00
20,tnuva,359,2015-09-11 07:24:00,475.932445716848,2015-09-11 01:41:00
21,yes,745,2015-09-11 16:19:00,215.69155686296128,2015-09-11 13:16:00
22,tnuva,809,2015-09-12 03:11:00,209.40516727580297,2015-09-12 00:34:00
23,intel,914,2015-09-12 15:02:00,131.02035544089674,2015-09-12 13:18:00
24,intel,65,2015-09-13 06:23:00,345.5065279280975,2015-09-13 01:18:00
25,hot,667,2015-09-13 22:24:00,672.4184974509805,2015-09-13 14:31:00
26,bituch_leumi,746,2015-09-14 07:33:00,247.73213790686728,2015-09-14 03:31:00
27,iaf,711,2015-09-14 18:10:00,436.1358624771669,2015-09-14 12:32:00
28,bituch_leumi,561,2015-09-15 08:11:00,542.527105171537,2015-09-15 01:46:00
29,bituch_leumi,442,2015-09-15 15:32:00,172.600657370494,2015-09-15 13:21:00
30,yes,644,2015-09-16 07:04:00,432.7482673135705,2015-09-16 01:14:00
31,jerusalem_muni,917,2015-09-16 17:11:00,337.08440425618784,2015-09-16 12:11:00
32,aminach,331,2015-09-17 11:01:00,628.4556699199921,2015-09-17 03:12:00
33,tara,120,2015-09-17 19:22:00,286.01260572384336,2015-09-17 14:51:00
34,tnuva,645,2015-09-18 04:35:00,274.8562092593883,2015-09-18 01:05:00
35,intel,428,2015-09-18 21:13:00,697.2471060921548,2015-09-18 13:20:00
36,iaf,826,2015-09-19 07:31:00,477.862388917015,2015-09-19 01:39:00
37,hot,34,2015-09-19 14:38:00,203.21896325079186,2015-09-19 12:16:00
38,intel,196,,522.1006065633003,2015-09-20 00:56:00
39,yes,860,2015-09-20 19:47:00,609.6214825374901,2015-09-20 12:25:00
40,bituch_leumi,942,2015-09-21 08:53:00,495.4618722654546,2015-09-21 02:03:00
41,angel,106,2015-09-21 21:04:00,450.3706212451193,2015-09-21 15:27:00
42,hot,864,2015-09-22 09:10:00,406.74036146333754,2015-09-22 03:10:00
43,aminach,91,2015-09-22 18:29:00,393.859465111077,2015-09-22 12:12:00
44,angel,65,2015-09-24 17:41:00,2494.1993609840597,2015-09-23 00:53:00
45,bituch_leumi,813,2015-09-23 15:39:00,142.9625317602703,2015-09-23 13:19:00
46,jerusalem_muni,378,2015-09-24 05:47:00,236.73654450534232,2015-09-24 02:51:00
47,angel,79,2015-09-24 17:34:00,267.47384222944095,2015-09-24 14:31:00
48,bituch_leumi,476,2015-09-25 01:36:00,57.772580432614916,2015-09-25 00:49:00
49,iaf,936,2015-09-25 15:07:00,148.35502903255428,2015-09-25 13:17:00
50,intel,476,2015-09-26 06:36:00,355.2417343124568,2015-09-26 02:07:00
51,angel,516,2015-09-26 19:20:00,431.14440619295834,2015-09-26 14:19:00
52,hot,892,2015-09-27 10:30:00,546.21961522288,2015-09-27 03:26:00
53,osem,966,2015-09-27 14:56:00,184.77528589928676,2015-09-27 12:44:00
