,customer,driver_id,end_time,km,start_time
0,jerusalem_muni,63,2015-07-01 09:16:00,459.9648235558566,2015-07-01 03:16:00
1,jerusalem_muni,53,2015-07-01 18:18:00,535.0874000614004,2015-07-01 12:16:00
2,jerusalem_muni,34,2015-07-02 07:59:00,476.74007309187584,2015-07-02 02:14:00
3,osem,987,2015-07-02 20:52:00,481.70764159118653,2015-07-02 14:54:00
4,hot,730,2015-07-03 02:28:00,156.19769374591573,2015-07-03 00:26:00
5,yes,959,2015-07-03 19:22:00,44.365699695388415,2015-07-03 13:58:00
6,osem,653,2015-07-04 04:29:00,331.1524315816232,2015-07-04 00:12:00
7,iaf,914,2015-07-04 18:57:00,315.5226238619987,2015-07-04 14:14:00
8,angel,494,2015-07-05 03:51:00,272.5567491894174,2015-07-05 00:27:00
9,jerusalem_muni,28,2015-07-05 13:36:00,70.7619732253101,2015-07-05 12:41:00
10,electricity,532,2015-07-06 06:48:00,283.8604755154221,2015-07-06 02:13:00
11,tara,290,2015-07-06 16:54:00,69.7887472678919,2015-07-06 15:46:00
12,osem,771,2015-07-07 04:20:00,42.21585010177101,2015-07-07 03:44:00
13,hot,466,2015-07-09 02:07:00,2378.8384261177357,2015-07-07 13:13:00
14,electricity,105,2015-07-08 02:59:00,144.24147334657584,2015-07-08 01:05:00
15,intel,247,2015-07-08 14:37:00,190.77319092946993,2015-07-08 12:08:00
16,yes,167,2015-07-09 04:14:00,237.06465176642456,2015-07-09 00:31:00
17,intel,270,2015-07-09 19:14:00,627.5058108783888,2015-07-09 12:14:00
18,osem,295,2015-07-10 04:23:00,305.4010400168459,2015-07-10 00:07:00
19,tnuva,31,2015-07-10 14:49:00,44.61028472933279,2015-07-10 14:12:00
20,tara,896,2015-07-11 06:37:00,190.243665769277,2015-07-11 03:52:00
21,bituch_leumi,291,2015-07-11 16:39:00,274.9020748208638,2015-07-11 12:27:00
22,osem,30,2015-07-12 06:54:00,214.71514561190193,2015-07-12 03:55:00
23,yes,560,2015-07-12 19:17:00,332.8988482539507,2015-07-12 15:00:00
24,jerusalem_muni,405,2015-07-13 03:27:00,199.79635726479768,2015-07-13 00:11:00
25,electricity,62,2015-07-13 19:13:00,561.9440002518787,2015-07-13 12:34:00
26,intel,294,2015-07-14 03:38:00,47.60123398507846,2015-07-14 03:00:00
27,electricity,203,2015-07-14 13:39:00,59.94481934930918,2015-07-14 12:54:00
28,jerusalem_muni,890,2015-07-15 08:23:00,588.5179244617325,2015-07-15 00:27:00
29,tara,640,2015-07-15 21:48:00,525.8097814870058,2015-07-15 14:43:00
30,jerusalem_muni,538,2015-07-16 09:49:00,524.1065720382178,2015-07-16 03:07:00
31,electricity,436,2015-07-16 19:15:00,414.6709237629202,2015-07-16 12:31:00
32,intel,643,2015-07-17 08:39:00,544.5228944112982,2015-07-17 01:05:00
33,angel,351,2015-07-17 16:57:00,329.93251053133963,2015-07-17 13:07:00
34,bituch_leumi,383,2015-07-18 06:47:00,373.5424294563977,2015-07-18 01:27:00
35,angel,218,2015-07-18 15:14:00,77.44715955609765,2015-07-18 14:09:00
36,yes,305,2015-07-19 10:38:00,532.5858281196324,2015-07-19 03:25:00
37,tara,347,2015-07-19 18:05:00,214.77317305913954,2015-07-19 15:34:00
38,tnuva,509,2015-07-20 06:25:00,411.1283958085667,2015-07-20 01:21:00
39,yes,868,2015-07-20 16:30:00,221.6289663050098,2015-07-20 13:43:00
40,bituch_leumi,210,2015-07-21 03:22:00,199.93232298388025,2015-07-21 00:44:00
41,electricity,6,2015-07-21 15:28:00,80.64788310032438,2015-07-21 14:23:00
42,electricity,769,2015-07-22 05:27:00,378.73739588396927,2015-07-22 00:59:00
43,intel,79,2015-07-21 17:29:00,223.82175700490393,
44,yes,581,2015-07-23 07:40:00,379.11560152721876,2015-07-23 02:23:00
45,tnuva,879,2015-07-23 20:11:00,382.4557694452535,2015-07-23 14:31:00
46,bituch_leumi,697,2015-07-24 07:43:00,521.4022764488072,2015-07-24 00:21:00
47,tara,967,2015-07-24 17:29:00,261.55899726023847,2015-07-24 13:15:00
48,yes,716,2015-07-25 09:13:00,409.55681656221464,2015-07-25 03:53:00
49,tnuva,496,2015-07-25 19:04:00,566.3684456914643,2015-07-25 12:33:00
50,aminach,294,2015-07-26 09:39:00,584.2745610335282,2015-07-26 02:37:00
51,angel,438,2015-07-26 17:17:00,322.14649043424635,2015-07-26 12:40:00
52,bituch_leumi,147,2015-07-27 08:37:00,555.0508998677736,2015-07-27 01:45:00
53,hot,709,2015-07-27 18:40:00,374.6490321641778,2015-07-27 13:23:00
