,customer,driver_id,end_time,km,start_time
0,iaf,479,2015-03-01 07:57:00,495.94146423439497,2015-03-01 00:03:00
1,electricity,102,2015-03-01 21:13:00,434.07152923959194,2015-03-01 14:40:00
2,iaf,609,2015-03-02 06:29:00,248.44167631145586,2015-03-02 02:28:00
3,hot,948,2015-03-02 15:34:00,16.969301135309188,2015-03-02 13:05:00
4,hot,175,2015-03-03 08:31:00,478.3135587500999,2015-03-03 02:35:00
5,intel,943,2015-03-03 13:35:00,80.06280728320985,2015-03-03 12:31:00
6,intel,557,2015-03-04 07:22:00,249.63443164810303,2015-03-04 03:19:00
7,osem,971,2015-03-04 21:14:00,574.2399138200826,2015-03-04 13:35:00
8,osem,334,2015-03-05 09:34:00,611.9225306281012,2015-03-05 02:38:00
9,iaf,750,2015-03-05 20:46:00,397.6585277534507,2015-03-05 14:11:00
10,yes,493,2015-03-06 04:53:00,222.17805475653907,2015-03-06 03:43:00
11,electricity,439,2015-03-06 21:35:00,369.02942529923064,2015-03-06 15:53:00
12,jerusalem_muni,818,2015-03-07 08:06:00,472.0911280354132,2015-03-07 02:40:00
13,iaf,436,2015-03-07 16:09:00,39.41613702370009,2015-03-07 15:31:00
14,jerusalem_muni,498,2015-03-08 08:59:00,528.6992260550358,2015-03-08 02:40:00
15,tnuva,371,2015-03-08 18:00:00,182.42195250498136,2015-03-08 15:38:00
16,angel,761,2015-03-09 04:27:00,155.7483269806259,2015-03-09 02:14:00
17,tnuva,965,2015-03-09 16:00:00,177.81096274460293,2015-03-09 13:12:00
18,intel,754,2015-03-10 09:50:00,452.03515697293017,2015-03-10 02:18:00
19,tara,821,2015-03-10 20:20:00,1125.4637207181427,2015-03-10 14:06:00
20,osem,824,2015-03-11 09:43:00,404.79771112843935,2015-03-11 03:32:00
21,tnuva,706,2015-03-11 15:50:00,170.08574757911157,2015-03-11 13:30:00
22,osem,891,2015-03-12 10:54:00,652.412843319752,2015-03-12 03:19:00
23,jerusalem_muni,369,2015-03-12 15:55:00,226.39252851689457,2015-03-12 13:14:00
24,tnuva,885,2015-03-13 09:00:00,330.62461813230067,2015-03-13 03:40:00
25,hot,986,2015-03-13 15:13:00,268.6099665370985,2015-03-13 12:11:00
26,iaf,610,2015-03-14 02:45:00,125.01848867183398,2015-03-14 00:42:00
27,hot,378,2015-03-14 21:58:00,412.70053451120657,2015-03-14 15:39:00
28,jerusalem_muni,365,2015-03-15 01:39:00,69.60092740638738,2015-03-15 00:50:00
29,electricity,673,2015-03-15 14:49:00,50.547880841650006,2015-03-15 14:02:00
30,bituch_leumi,839,2015-03-16 07:52:00,550.2580711177737,2015-03-16 01:41:00
31,hot,53,2015-03-16 17:54:00,366.6282499539446,2015-03-16 13:25:00
32,iaf,356,2015-03-17 04:31:00,307.45752396700215,2015-03-17 01:06:00
33,tnuva,89,2015-03-17 16:55:00,318.83682227400374,2015-03-17 12:23:00
34,osem,314,2015-03-18 08:20:00,449.4237368166032,2015-03-18 01:30:00
35,tnuva,174,2015-03-18 19:07:00,294.7447561930555,2015-03-18 14:42:00
36,aminach,104,2015-03-19 03:49:00,209.8996580043673,2015-03-19 00:39:00
37,electricity,534,2015-03-19 21:33:00,557.5763115611726,2015-03-19 13:54:00
38,intel,688,2015-03-20 05:10:00,281.86852496693507,2015-03-20 00:35:00
39,tara,651,2015-03-20 14:02:00,160.6874919016683,2015-03-20 12:06:00
40,bituch_leumi,872,2015-03-21 07:16:00,328.2248216409995,2015-03-21 03:31:00
41,jerusalem_muni,473,2015-03-21 15:59:00,277.021240918597,2015-03-21 12:21:00
42,osem,976,2015-03-22 04:11:00,271.3962993595702,2015-03-22 01:03:00
43,iaf,263,2015-03-22 17:15:00,99.16243054324913,2015-03-22 15:59:00
44,tara,295,2015-03-23 03:03:00,113.2088788571022,2015-03-23 01:37:00
45,intel,253,2015-03-23 17:56:00,430.9438523352521,2015-03-23 12:34:00
46,angel,567,2015-03-24 09:34:00,534.1443126449218,2015-03-24 03:30:00
47,electricity,689,2015-03-24 18:37:00,341.40661815379434,2015-03-24 14:18:00
48,bituch_leumi,649,2015-03-25 05:46:00,252.402099721067,2015-03-25 01:55:00
49,yes,494,2015-03-25 19:32:00,341.4669393539063,2015-03-25 15:21:00
50,yes,508,2015-03-26 07:38:00,334.7666720896326,2015-03-26 02:58:00
51,angel,80,2015-03-26 15:05:00,162.88595586114263,2015-03-26 12:45:00
52,tnuva,773,2015-03-27 04:15:00,209.9962596806886,2015-03-27 01:44:00
53,yes,195,2015-03-27 17:18:00,379.23057122146656,2015-03-27 12:02:00
